id,feature_A,feature_B,target
8245,5.0634,1.7328,0
8246,1.9984,2.5092,0
8247,1.3622,4.6772,0
8248,5.5348,2.4135,1
8249,4.7343,1.8631,0
8250,9.3948,3.9422,1
8251,2.3742,3.9726,0
8252,7.0991,2.4021,1
8253,6.8432,3.4339,1
8254,3.1096,1.3677,0
8255,2.1059,0.9387,0
8256,6.9509,4.9145,1
8257,5.3545,0.8761,0
8258,7.0639,3.9040,1
8259,6.4371,2.0548,1
8260,2.6743,4.1813,0
8261,7.7465,4.0838,1
8262,2.9825,4.5205,1
8263,4.7757,4.4305,1
8264,0.0157,2.1453,0
8265,6.9134,0.6929,1
8266,4.1769,3.4097,1
8267,1.2892,4.0927,0
8268,9.3932,2.0693,1
8269,1.5032,3.7894,0
8270,0.9954,1.4141,0
8271,1.9049,1.5695,0
8272,4.6596,0.0244,0
8273,6.5463,3.9397,1
8274,9.9661,3.3135,1
8275,4.1559,3.1529,0
8276,8.8375,0.4905,1
8277,5.2748,4.5598,1
8278,0.7606,3.8512,0
8279,0.3008,1.0266,0
8280,3.6608,4.0467,1
8281,2.5217,0.2828,0
8282,9.3131,0.2756,1
8283,2.9527,0.7690,0
8284,0.4065,3.8911,0
8285,9.6971,3.8413,1
8286,1.9308,2.3175,0
8287,6.5261,0.6391,0
8288,0.4282,1.9897,0
8289,1.1457,2.7943,0
8290,3.6835,0.4656,0
8291,3.0300,0.6945,0
8292,8.4131,2.1526,1
8293,3.2249,3.1053,0
8294,3.4910,2.1319,0
8295,1.2947,3.6584,0
8296,4.7190,2.9659,1
8297,3.2465,3.9395,0
8298,7.2607,0.1458,0
8299,4.2672,0.1892,0
8300,7.2608,4.7492,1
8301,1.3917,2.1739,0
8302,8.8558,3.5500,1
8303,7.1613,2.5929,1
8304,4.9830,4.4565,1
8305,2.3804,0.7853,0
8306,5.7234,4.4243,1
8307,3.2933,1.4156,0
8308,0.6439,3.2153,0
8309,4.3357,4.5268,1
8310,8.7452,0.3967,1
8311,5.9151,0.3371,0
8312,5.9651,4.8270,1
8313,0.0169,4.5829,0
8314,3.8663,3.0857,0
8315,4.2858,4.5122,1
8316,6.7322,4.3277,1
8317,9.9210,0.8506,1
8318,1.9782,4.2058,0
8319,7.9582,3.8597,1
8320,7.1320,2.4985,1
8321,6.9566,3.6874,1
8322,6.4034,2.0716,1
8323,2.4363,3.7931,0
8324,0.3440,3.9408,0
8325,3.5304,3.3591,0
8326,3.7375,4.7733,1
8327,6.3844,4.4796,1
8328,0.7099,2.6053,0
8329,4.7897,2.7459,1
8330,8.2210,4.1610,1
8331,4.7407,1.4179,0
8332,1.6402,3.1183,0
8333,6.2581,4.1373,1
8334,8.2972,0.2249,1
8335,7.6436,1.0289,1
8336,7.6045,1.5253,1
8337,5.4374,2.7423,1
8338,1.5608,3.0955,0
8339,3.9456,2.1866,0
8340,7.9675,1.3134,1
8341,1.6446,0.6508,0
8342,3.4118,3.5628,0
8343,5.7875,2.8147,1
8344,7.2256,2.8527,1
8345,5.2171,3.9044,1
8346,9.4978,3.1508,1
8347,3.7028,4.6409,1
8348,1.5221,1.0970,0
8349,0.8837,3.0301,0
8350,9.1031,0.0178,1
8351,1.2885,1.3837,0
8352,0.0349,2.2245,0
8353,4.0212,2.6138,0
8354,1.6172,1.2983,0
8355,8.4057,0.8311,1
8356,7.4974,0.0510,1
8357,4.1281,2.2809,0
8358,1.7008,0.3975,0
8359,8.0864,1.7405,1
8360,5.1034,0.2041,0
8361,6.4086,4.6515,1
8362,3.4090,2.5857,0
8363,7.2130,1.9607,1
8364,5.1426,2.0683,0
8365,5.1158,0.4703,0
8366,9.6562,2.7481,1
8367,5.3938,4.1936,1
8368,1.7406,2.4074,0
8369,2.5822,1.7119,0
8370,5.3182,2.8493,1
8371,6.5246,2.4557,1
8372,5.2769,1.4709,0
8373,2.6482,1.4812,0
8374,2.1486,0.1992,0
8375,3.8640,4.2384,1
8376,3.8528,3.3299,0
8377,6.8471,0.4281,0
8378,5.4616,4.3445,1
8379,2.4814,3.2610,0
8380,4.9033,3.6317,1
8381,7.8481,4.0293,1
8382,5.2949,0.5461,0
8383,1.9246,1.7282,0
8384,9.6535,3.0978,1
8385,7.1188,0.0545,0
8386,1.1735,4.3937,0
8387,7.8267,4.5679,1
8388,0.9539,3.9604,0
8389,9.4168,2.2520,1
8390,9.1645,2.4374,1
8391,8.7411,0.1194,1
8392,1.2387,0.1075,0
8393,0.9415,2.4839,0
8394,1.5609,0.5641,0
8395,6.2919,3.4138,1
8396,9.3572,3.3697,1
8397,5.0255,4.3718,1
8398,9.3801,4.2274,1
8399,2.2339,1.9462,0
8400,3.4823,4.0508,1
8401,3.4233,1.2703,0
8402,9.0800,3.6933,1
8403,5.9457,0.2672,0
8404,3.5597,2.7374,0
8405,4.6628,3.7304,1
8406,8.0893,3.8100,1
8407,9.7686,2.2037,1
8408,9.9825,0.6985,1
8409,7.8352,0.5105,1
8410,5.1409,3.1705,1
8411,1.7794,3.4180,0
8412,3.0575,4.2563,0
8413,0.0689,1.0294,0
8414,0.4142,3.3102,0
8415,6.2123,1.5973,1
8416,4.1371,3.3682,1
8417,9.9931,1.2539,1
8418,0.2358,4.6928,0
8419,1.8848,3.3834,0
8420,9.2215,1.9192,1
8421,1.4216,4.8861,0
8422,9.7262,0.4210,1
8423,5.3184,3.4257,1
8424,3.7607,0.4110,0
8425,3.6251,3.6198,0
8426,9.8079,1.0164,1
8427,7.8209,0.0056,1
8428,0.6939,2.8381,0
8429,4.2601,1.8070,0
8430,4.5541,0.6049,0
8431,7.4649,3.0273,1
8432,4.5215,3.8135,1
8433,1.9702,1.0411,0
8434,2.0096,3.9272,0
8435,2.8583,1.2634,0
8436,7.0878,4.9533,1
8437,6.3101,0.9029,0
8438,9.4343,1.9356,1
8439,2.5256,3.8946,0
8440,1.7307,0.9608,0
8441,4.8533,2.6378,0
8442,8.1088,1.4453,1
8443,4.4201,3.0014,0
8444,6.3272,0.0738,0
8445,4.8091,2.7911,1
8446,7.4439,4.8907,1
8447,5.8703,3.4831,1
8448,1.1609,0.3624,0
8449,1.8176,0.5792,0
8450,5.5594,0.9439,0
8451,5.3111,0.6000,0
8452,4.6505,1.8957,0
8453,2.4341,1.7693,0
8454,8.1479,0.2442,1
8455,8.0869,4.4751,1
8456,7.9045,3.4381,1
8457,0.2895,2.5753,0
8458,4.6612,3.1168,1
8459,6.7989,1.9466,1
8460,2.4822,1.7674,0
8461,9.1083,1.8998,1
8462,2.6284,3.4810,0
8463,9.4714,0.6790,1
8464,5.4396,3.3401,1
8465,4.1162,4.1058,1
8466,9.3932,2.4881,1
8467,0.3015,4.9697,0
8468,9.4822,2.9544,1
8469,1.6577,0.9156,0
8470,5.6032,3.6517,1
8471,9.6871,4.5679,1
8472,5.9453,1.1887,0
8473,3.7121,1.9982,0
8474,8.6876,3.8704,1
8475,0.8898,0.4586,0
8476,5.1970,2.5233,1
8477,2.2870,2.6649,0
8478,4.2069,0.1927,0
8479,7.5086,4.5581,1
8480,0.2835,4.5630,0
8481,7.5793,1.4918,1
8482,7.6466,4.4486,1
8483,5.1301,4.9972,1
8484,9.4394,4.9534,1
8485,8.3693,1.5426,1
8486,9.8100,4.6191,1
8487,9.5101,4.6959,1
8488,9.0428,3.8965,1
8489,9.1035,2.1851,1
8490,9.4890,2.6360,1
8491,9.1007,1.1217,1
8492,8.6689,4.4309,1
8493,4.7147,2.6058,0
8494,8.3066,0.8490,1
8495,1.3874,0.9487,0
8496,5.8297,1.4022,0
8497,2.6934,2.1295,0
8498,7.9144,0.5834,1
8499,9.9634,4.1330,1
8500,1.1527,2.6429,0
8501,2.8895,1.8227,0
8502,3.5782,0.9887,0
8503,8.4299,1.9919,1
8504,4.9606,1.5921,0
8505,3.6128,2.9306,0
8506,0.0363,3.1477,0
8507,0.9402,4.6845,0
8508,8.0362,0.6330,1
8509,5.6064,0.5067,0
8510,4.5257,0.5598,0
8511,9.8662,0.7785,1
8512,0.6826,2.8562,0
8513,9.7835,2.0584,1
8514,4.9542,2.0583,0
8515,4.3570,1.5159,0
8516,1.4019,0.5113,0
8517,5.8394,1.6853,1
8518,6.1770,3.0569,1
8519,8.1251,3.1231,1
8520,9.9274,1.2927,1
8521,7.9775,0.8997,1
8522,0.9960,1.9730,0
8523,6.5681,4.7581,1
8524,4.3508,2.6409,0
8525,7.7969,4.2596,1
8526,1.6219,3.2044,0
8527,4.2605,4.2982,1
8528,0.6354,2.9203,0
8529,4.4774,4.6958,1
8530,0.3661,4.6522,0
8531,0.0318,1.8252,0
8532,6.1884,4.9925,1
8533,6.6964,4.1956,1
8534,7.3598,3.3541,1
8535,8.3807,4.3377,1
8536,2.5571,3.3309,0
8537,2.4909,0.2726,0
8538,1.6791,1.2581,0
8539,9.8287,3.2742,1
8540,9.1504,3.9326,1
8541,8.6162,3.7447,1
8542,4.7275,1.0459,0
8543,9.4135,0.5576,1
8544,3.2445,4.6705,1
8545,1.2259,3.8680,0
8546,4.9150,0.3693,0
8547,2.7559,0.8671,0
8548,5.4751,2.6557,1
8549,2.1603,1.3819,0
8550,5.5463,1.9371,0
8551,4.1809,1.0918,0
8552,9.5174,0.7946,1
8553,4.3679,4.5828,1
8554,1.1687,2.6450,0
8555,0.2628,4.4019,0
8556,3.2082,0.0450,0
8557,2.4821,4.4119,0
8558,0.2758,1.7362,0
8559,8.4753,1.5422,1
8560,9.1794,0.4637,1
8561,5.5226,2.2749,1
8562,0.6140,3.8244,0
8563,1.3067,1.1706,0
8564,4.7437,0.7672,0
8565,5.2959,1.3188,0
8566,3.5690,3.6478,0
8567,1.7292,0.3986,0
8568,7.6565,4.6986,1
8569,1.9798,1.4385,0
8570,8.0068,4.7647,1
8571,8.5279,0.9935,1
8572,8.6906,3.8937,1
8573,4.0387,1.1407,0
8574,2.5670,2.3573,0
8575,0.1799,0.9581,0
8576,0.9343,0.0420,0
8577,3.4824,3.0168,0
8578,0.1376,4.1847,0
8579,1.6121,4.7463,0
8580,1.8744,1.0107,0
8581,7.7554,0.6779,1
8582,6.6540,4.9027,1
8583,1.8082,2.1786,0
8584,7.8747,1.7091,1
8585,2.8429,4.8429,1
8586,8.8798,3.6615,1
8587,5.0081,4.2281,1
8588,8.5190,3.4580,1
8589,9.2721,4.0678,1
8590,5.6015,0.3363,0
8591,0.8043,0.7693,0
8592,5.0635,4.6105,1
8593,3.2203,3.6560,0
8594,4.4816,1.0574,0
8595,5.0167,1.2698,0
8596,8.6416,0.7856,1
8597,3.0273,4.3688,0
8598,9.8313,2.9627,1
8599,9.0511,1.8562,1
8600,2.6265,1.6007,0
8601,7.8748,0.0282,1
8602,2.6634,2.9393,0
8603,0.6141,4.5355,0
8604,0.1335,2.7869,0
8605,0.3667,2.6661,0
8606,2.5999,3.1631,0
8607,0.2626,4.2516,0
8608,5.6839,1.2441,0
8609,6.6812,3.1475,1
8610,6.2333,0.8515,0
8611,4.4073,0.4297,0
8612,0.0772,0.0237,0
8613,7.5195,0.6652,1
8614,9.6304,3.2192,1
8615,2.9439,3.7145,0
8616,9.7985,4.5392,1
8617,0.8064,1.6510,0
8618,2.1369,4.5072,0
8619,8.0947,3.9024,1
8620,7.1660,0.2739,0
8621,8.2029,4.0399,1
8622,5.6230,3.2077,1
8623,1.0394,1.6918,0
8624,1.6546,4.2021,0
8625,7.8944,4.0992,1
8626,5.1753,0.2275,0
8627,4.9982,2.8411,1
8628,1.3513,3.7504,0
8629,2.8536,2.8656,0
8630,1.0616,2.0445,0
8631,7.5901,2.9854,1
8632,2.2311,0.3875,0
8633,5.7346,2.2350,1
8634,9.6050,2.1684,1
8635,2.4948,1.8775,0
8636,3.6670,0.2103,0
8637,0.6850,2.2973,0
8638,8.8341,0.5660,1
8639,6.7308,1.3667,1
8640,0.3109,2.7548,0
8641,2.8551,4.9045,1
8642,2.0421,2.0628,0
8643,5.7345,3.7586,1
8644,8.8094,1.4982,1
8645,0.2499,2.1341,0
8646,6.1461,4.5278,1
8647,1.7523,0.9496,0
8648,5.3394,0.8533,0
8649,7.3032,3.3028,1
8650,0.6422,2.5246,0
8651,2.2858,3.0786,0
8652,9.9878,4.1176,1
8653,3.7216,2.9804,0
8654,4.1565,1.6460,0
8655,2.1002,0.3567,0
8656,1.0623,0.2744,0
8657,4.6608,2.8751,1
8658,6.1022,2.5220,1
8659,1.5320,3.5488,0
8660,4.7323,4.3746,1
8661,0.3375,2.5246,0
8662,0.6163,4.5369,0
8663,0.4039,0.6123,0
8664,1.4579,1.9019,0
8665,0.4000,1.3590,0
8666,7.3849,4.4974,1
8667,2.3529,2.8516,0
8668,4.6210,1.0192,0
8669,3.8666,0.5353,0
8670,0.8655,3.7141,0
8671,8.6761,4.5525,1
8672,1.8608,1.2016,0
8673,3.7124,1.7548,0
8674,2.3654,1.3917,0
8675,9.7352,3.0896,1
8676,3.2156,3.3770,0
8677,5.9635,1.1167,0
8678,9.7112,3.3936,1
8679,9.5809,0.6533,1
8680,2.1241,2.1300,0
8681,0.1965,3.9541,0
8682,5.5973,2.8850,1
8683,0.5894,1.6124,0
8684,8.8180,3.7254,1
8685,4.7328,1.6696,0
8686,4.9713,1.5689,0
8687,9.2161,1.4743,1
8688,6.6755,3.1767,1
8689,7.9342,2.3324,1
8690,3.5972,3.8409,0
8691,9.1039,2.6307,1
8692,9.8645,0.4027,1
8693,7.9828,1.2871,1
8694,6.5531,1.5813,1
8695,4.5884,1.3201,0
8696,7.6441,0.3740,1
8697,4.6723,4.3976,1
8698,1.7302,3.9291,0
8699,4.8239,4.0100,1
8700,6.7316,0.1075,0
8701,4.8845,4.5764,1
8702,9.5107,2.4017,1
8703,9.6198,0.4609,1
8704,9.9273,1.2438,1
8705,5.7691,2.2480,1
8706,6.5020,3.5189,1
8707,8.1606,2.6423,1
8708,8.3570,3.9274,1
8709,7.3668,4.7065,1
8710,5.6448,4.9758,1
8711,8.5197,0.0533,1
8712,2.4431,4.9051,0
8713,7.7045,2.8765,1
8714,7.5169,3.5923,1
8715,5.9934,1.8106,1
8716,7.2279,2.6455,1
8717,6.3474,0.4784,0
8718,2.6617,1.5590,0
8719,3.7660,4.7310,1
8720,5.3995,3.6700,1
8721,4.5690,0.2194,0
8722,1.9854,2.5103,0
8723,0.9032,2.2541,0
8724,0.4380,1.7685,0
8725,8.1934,0.6322,1
8726,0.5709,1.4075,0
8727,8.1698,1.7931,1
8728,5.0253,2.1889,0
8729,3.5403,4.0135,1
8730,0.9420,4.3120,0
8731,2.8536,0.2241,0
8732,5.5383,1.2543,0
8733,0.4510,4.0397,0
8734,7.8225,0.3555,1
8735,1.9020,3.5609,0
8736,7.9220,1.0798,1
8737,1.0480,0.9412,0
8738,1.5364,4.2570,0
8739,0.5026,4.8861,0
8740,6.3616,0.3729,0
8741,4.0619,0.9146,0
8742,2.0140,2.7286,0
8743,7.0587,0.2947,0
8744,7.8372,3.1683,1
8745,0.0764,2.1740,0
8746,6.2083,2.8989,1
8747,2.7496,0.7004,0
8748,4.4498,2.3280,0
8749,8.3733,2.3357,1
8750,5.1383,2.7210,1
8751,6.4489,4.3766,1
8752,5.2322,3.4921,1
8753,7.7769,1.7289,1
8754,0.8244,2.3069,0
8755,7.2148,4.6681,1
8756,5.0537,2.6914,1
8757,1.6516,1.1849,0
8758,4.4225,1.2993,0
8759,5.2934,2.8495,1
8760,3.5220,2.0611,0
8761,6.7102,4.6596,1
8762,3.8211,4.6822,1
8763,4.0600,4.6525,1
8764,0.2147,1.5590,0
8765,2.8259,1.1691,0
8766,3.5950,2.2087,0
8767,0.4354,1.7680,0
8768,2.7040,2.7850,0
8769,0.4589,2.3957,0
8770,9.8308,3.6244,1
8771,9.9454,1.3178,1
8772,2.5288,0.2802,0
8773,9.3801,4.2757,1
8774,2.2623,3.4997,0
8775,4.9074,0.2665,0
8776,4.1292,4.8861,1
8777,8.5290,0.5809,1
8778,9.6876,2.9080,1
8779,7.9865,4.9067,1
8780,2.8300,1.4455,0
8781,0.7812,2.8346,0
8782,1.9656,0.5513,0
8783,2.3276,3.3300,0
8784,6.0872,0.7772,0
8785,7.1371,2.2725,1
8786,4.6880,2.1813,0
8787,8.6505,1.9179,1
8788,8.6455,1.4340,1
8789,5.9137,2.7220,1
8790,1.9367,1.8286,0
8791,4.4490,4.5987,1
8792,7.3144,0.2952,1
8793,7.2969,1.8806,1
8794,7.7444,1.2106,1
8795,2.7273,4.4713,0
8796,6.9546,1.5491,1
8797,5.1954,0.5315,0
8798,9.5779,2.6082,1
8799,4.8318,0.3623,0
8800,7.2657,3.8141,1
8801,7.0832,0.5953,1
8802,9.9902,0.0388,1
8803,4.5887,4.9094,1
8804,3.6241,4.5727,1
8805,0.1399,4.6079,0
8806,3.3318,2.3767,0
8807,8.3151,4.8726,1
8808,1.9384,1.0423,0
8809,1.5502,1.1532,0
8810,1.8910,4.6777,0
8811,7.6232,0.0041,1
8812,4.6629,0.3790,0
8813,9.9091,3.1146,1
8814,0.7500,0.8897,0
8815,5.4438,0.0549,0
8816,8.6366,4.3626,1
8817,9.0076,4.0367,1
8818,9.4160,4.2215,1
8819,3.9277,3.8424,1
8820,8.0526,2.3573,1
8821,3.2138,1.3046,0
8822,4.3063,0.8406,0
8823,1.3917,2.7186,0
8824,5.8104,0.8132,0
8825,7.6046,0.3842,1
8826,4.7148,3.9223,1
8827,6.0826,1.6204,1
8828,5.2736,2.8626,1
8829,0.3447,4.9075,0
8830,3.2704,1.5098,0
8831,5.7584,3.7913,1
8832,0.4566,2.3107,0
8833,6.6334,1.4526,1
8834,7.3433,4.1955,1
8835,7.9460,1.4957,1
8836,4.1639,3.2323,0
8837,9.8126,1.5265,1
8838,3.3271,2.9659,0
8839,3.2853,0.3499,0
8840,6.6210,3.4487,1
8841,4.7544,3.2139,1
8842,0.9133,0.3086,0
8843,7.9232,3.0413,1
8844,4.3296,1.5494,0
8845,5.1616,0.7161,0
8846,0.9951,4.5111,0
8847,7.6047,1.8961,1
8848,6.3935,0.5510,0
8849,4.5192,1.4395,0
8850,9.9493,1.9671,1
8851,6.1715,0.0891,0
8852,5.8417,1.4179,0
8853,9.9511,4.0178,1
8854,8.1407,0.3186,1
8855,4.3148,3.2375,1
8856,0.2978,0.1365,0
8857,5.9616,1.8111,1
8858,5.6527,4.1159,1
8859,2.8258,4.6811,1
8860,1.1858,3.9072,0
8861,4.7864,2.2516,0
8862,9.4842,4.4051,1
8863,3.1462,3.5194,0
8864,8.4120,0.8511,1
8865,9.8463,4.4332,1
8866,1.9735,1.0545,0
8867,7.0615,3.2609,1
8868,9.7380,3.1266,1
8869,0.2411,4.1116,0
8870,4.6167,0.8670,0
8871,7.9309,2.1180,1
8872,0.6665,1.0066,0
8873,4.3079,1.4484,0
8874,4.3365,3.8559,1
8875,7.8632,1.3582,1
8876,9.2110,3.8074,1
8877,8.7812,2.6931,1
8878,8.7162,1.2357,1
8879,7.4504,2.9676,1
8880,9.9006,2.0651,1
8881,0.9127,1.0815,0
8882,1.0304,3.6395,0
8883,0.2950,4.5062,0
8884,1.2243,3.7736,0
8885,2.4102,1.0177,0
8886,0.2094,2.1141,0
8887,6.2051,2.4368,1
8888,7.9716,3.9482,1
8889,4.3042,2.7114,0
8890,8.9480,1.8092,1
8891,4.8059,1.0425,0
8892,4.7367,0.7570,0
8893,3.7019,3.6475,0
8894,3.5687,0.7770,0
8895,5.8034,0.2819,0
8896,0.5564,2.1255,0
8897,1.4531,1.1996,0
8898,4.2387,3.2289,0
8899,9.4724,2.3133,1
8900,4.7556,4.5833,1
8901,4.0774,4.2356,1
8902,3.5322,3.5627,0
8903,9.3318,4.6398,1
8904,3.3844,4.3211,1
8905,2.6121,4.7723,0
8906,0.8098,1.7297,0
8907,9.0713,4.8321,1
8908,4.1067,2.6018,0
8909,9.7250,0.0048,1
8910,3.8401,3.5589,0
8911,2.9585,2.4467,0
8912,4.4777,1.0019,0
8913,7.1732,3.9006,1
8914,7.2744,4.5878,1
8915,9.6319,3.2903,1
8916,0.6026,4.6706,0
8917,7.6243,4.6920,1
8918,0.6324,4.6051,0
8919,2.3651,0.8733,0
8920,7.6486,1.4810,1
8921,4.2010,0.7222,0
8922,3.3895,1.9499,0
8923,1.2869,0.7622,0
8924,6.4407,1.3995,1
8925,9.0438,4.8174,1
8926,7.6943,4.5009,1
8927,4.8101,0.9052,0
8928,2.2930,3.4204,0
8929,0.0940,4.7307,0
8930,1.1825,4.2873,0
8931,7.1465,4.5952,1
8932,4.6119,4.1780,1
8933,6.7015,0.8277,1
8934,3.8659,3.6616,1
8935,5.7730,4.9005,1
8936,4.4233,0.9119,0
8937,8.2522,2.7474,1
8938,2.7577,1.0498,0
8939,2.8513,4.1866,0
8940,7.1506,3.2642,1
8941,2.0400,1.2158,0
8942,2.4448,2.3375,0
8943,0.9474,0.2191,0
8944,6.9070,3.6878,1
8945,1.2436,4.0099,0
8946,9.1800,4.5443,1
8947,9.0473,0.3322,1
8948,9.1697,4.5588,1
8949,1.8797,0.4140,0
8950,1.0744,0.3609,0
8951,4.4918,3.4318,1
8952,7.9995,3.0133,1
8953,8.5851,2.6333,1
8954,3.5395,3.9791,1
8955,6.0349,1.2113,0
8956,5.7204,2.4677,1
8957,2.3700,4.5429,0
8958,0.1849,2.9555,0
8959,9.5147,1.1878,1
8960,9.9071,4.5656,1
8961,5.0116,3.9224,1
8962,3.9018,0.8613,0
8963,5.7529,3.9038,1
8964,5.6476,3.0882,1
8965,1.6434,2.5997,0
8966,2.3140,3.6722,0
8967,3.4603,0.9006,0
8968,0.8274,3.4662,0
8969,9.2479,2.2138,1
8970,6.3864,2.7543,1
8971,4.3834,3.3879,1
8972,5.7171,3.4075,1
8973,3.1110,4.2602,0
8974,6.7996,3.8036,1
8975,0.8455,1.4678,0
8976,0.4200,4.3835,0
8977,3.9926,1.8325,0
8978,5.4794,4.8354,1
8979,9.1230,3.1836,1
8980,7.5051,4.5855,1
8981,9.5507,2.6987,1
8982,3.3842,3.2232,0
8983,3.6584,3.7419,0
8984,0.1820,2.2652,0
8985,9.0896,0.5472,1
8986,4.9349,2.2302,0
8987,4.5604,2.4641,0
8988,1.9911,4.5136,0
8989,8.0967,1.4962,1
8990,9.8851,2.3015,1
8991,1.9306,1.4886,0
8992,6.6845,2.2877,1
8993,8.9886,3.9108,1
8994,4.5078,3.5225,1
8995,2.8293,2.9706,0
8996,1.3817,4.0860,0
8997,5.5523,2.0979,1
8998,7.2864,2.7233,1
8999,0.8825,3.8170,0
9000,2.9806,1.2869,0
9001,4.8268,4.6798,1
9002,8.5414,1.8833,1
9003,6.9883,0.0004,0
9004,0.3573,4.4788,0
9005,4.8225,2.1606,0
9006,9.7557,1.7073,1
9007,8.2305,2.5447,1
9008,9.9246,1.3583,1
9009,8.4567,3.5342,1
9010,2.2244,1.1077,0
9011,2.1529,3.7398,0
9012,9.9967,2.2027,1
9013,8.8731,4.1598,1
9014,0.7378,1.5656,0
9015,6.4220,2.4134,1
9016,6.4089,0.5965,0
9017,9.3388,2.1171,1
9018,3.8568,2.9736,0
9019,8.4934,4.0071,1
9020,4.6182,2.5262,0
9021,5.9678,2.7713,1
9022,2.4120,4.6065,0
9023,2.9005,3.0375,0
9024,3.8838,3.8797,1
9025,7.0556,1.0264,1
9026,4.5161,4.3996,1
9027,7.5780,1.3742,1
9028,0.8339,4.7351,0
9029,7.0429,1.3304,1
9030,2.9319,2.9019,0
9031,8.1131,4.1960,1
9032,8.6752,2.0408,1
9033,2.7987,0.4490,0
9034,5.8505,2.1494,1
9035,9.2565,4.2025,1
9036,2.0891,2.9713,0
9037,3.8472,2.4167,0
9038,3.5628,0.9268,0
9039,9.0916,0.7298,1
9040,9.2994,0.3488,1
9041,3.6406,2.5172,0
9042,9.0853,2.8598,1
9043,8.0981,2.4789,1
9044,8.1812,4.8186,1
9045,7.5380,0.0846,1
9046,5.9893,0.5561,0
9047,3.4568,2.0485,0
9048,6.7827,4.4928,1
9049,0.2167,1.7330,0
9050,3.5526,2.6747,0
9051,6.0931,1.2027,0
9052,9.3654,3.6819,1
9053,0.4004,0.4145,0
9054,4.5515,1.1317,0
9055,1.6254,1.7817,0
9056,4.0473,1.6306,0
9057,5.5678,3.8421,1
9058,7.7107,3.6078,1
9059,1.3727,3.6986,0
9060,3.8147,0.7047,0
9061,1.3513,3.8995,0
9062,1.8118,3.1575,0
9063,3.4510,3.4489,0
9064,1.5719,4.9884,0
9065,1.4459,2.1830,0
9066,1.5702,4.1270,0
9067,1.0837,0.5491,0
9068,8.9457,0.2882,1
9069,7.6521,0.1821,1
9070,5.2074,1.1875,0
9071,9.3114,1.1089,1
9072,0.5758,2.9448,0
9073,3.0324,1.7359,0
9074,2.4696,3.6040,0
9075,5.4991,3.3539,1
9076,0.4907,2.8421,0
9077,5.2659,1.3245,0
9078,8.3488,1.2198,1
9079,3.1485,2.9209,0
9080,6.8118,1.5399,1
9081,4.9667,4.1936,1
9082,5.6366,0.4981,0
9083,5.3483,3.8134,1
9084,9.6559,0.0866,1
9085,1.9542,2.2149,0
9086,3.3327,3.8845,0
9087,4.3631,1.5386,0
9088,3.3263,3.6569,0
9089,2.1991,0.3119,0
9090,0.9406,3.6991,0
9091,3.0294,2.8415,0
9092,5.3624,1.6371,0
9093,0.7613,3.9804,0
9094,6.5366,2.4897,1
9095,0.6989,2.5327,0
9096,6.1343,1.7383,1
9097,5.5615,3.3214,1
9098,0.3759,4.3929,0
9099,0.6615,0.3049,0
9100,4.5471,0.3562,0
9101,1.4676,2.7342,0
9102,6.1732,2.3347,1
9103,9.7522,3.6756,1
9104,4.2383,4.2685,1
9105,6.9752,2.3899,1
9106,6.1923,1.4628,1
9107,1.1682,0.0755,0
9108,5.5182,3.6215,1
9109,2.4355,1.9518,0
9110,2.3550,4.0571,0
9111,4.1961,4.6303,1
9112,3.7465,4.8375,1
9113,2.0469,4.1342,0
9114,8.4515,4.2176,1
9115,6.6670,2.6263,1
9116,5.1881,0.9380,0
9117,6.2827,4.7428,1
9118,4.5022,1.1731,0
9119,3.1073,0.3334,0
9120,1.9906,1.9980,0
9121,4.2635,0.8989,0
9122,8.8857,2.4891,1
9123,8.9451,1.4287,1
9124,4.0796,4.4128,1
9125,1.4954,1.8791,0
9126,2.5810,3.1378,0
9127,5.1601,0.5343,0
9128,6.0058,2.0684,1
9129,3.9525,0.6839,0
9130,0.6829,2.4545,0
9131,4.4920,2.9218,0
9132,5.0595,3.9241,1
9133,5.3130,4.0470,1
9134,2.9434,2.3474,0
9135,4.4022,2.7219,0
9136,3.8272,4.9809,1
9137,6.2787,2.0494,1
9138,7.2214,4.7069,1
9139,4.9852,4.5420,1
9140,8.9505,2.3493,1
9141,2.7020,1.0839,0
9142,6.9741,0.1402,0
9143,3.9099,3.1971,0
9144,2.4048,1.7180,0
9145,6.2270,3.8180,1
9146,9.3685,3.8195,1
9147,6.1970,3.0641,1
9148,4.8807,2.8774,1
9149,0.7428,2.1643,0
9150,9.2601,0.6271,1
9151,7.2158,3.5394,1
9152,7.7671,3.5226,1
9153,3.2041,2.4995,0
9154,2.7380,2.7242,0
9155,2.6674,0.1887,0
9156,3.7186,4.9171,1
9157,3.8345,3.4912,0
9158,2.5298,4.2761,0
9159,5.3307,3.9145,1
9160,7.4008,3.5996,1
9161,4.1082,2.7264,0
9162,7.7973,4.3066,1
9163,9.3355,1.6197,1
9164,7.6677,0.6996,1
9165,5.9003,4.3000,1
9166,7.8276,3.0674,1
9167,5.2308,1.2317,0
9168,2.6572,3.9517,0
9169,7.1390,3.9380,1
9170,5.7848,4.4746,1
9171,5.2753,0.7405,0
9172,0.7570,2.7965,0
9173,9.3119,0.0501,1
9174,1.2852,0.4511,0
9175,7.0341,3.4542,1
9176,3.2755,1.5641,0
